timestamp,x,y,yaw
65.000000,-16.153100,4.603180,-3.076340
65.100000,-16.153500,4.600270,-3.084290
65.200000,-16.153400,4.601420,-3.085310
65.300000,-16.093800,4.612640,-3.092400
65.400000,-15.996100,4.608210,-3.094690
65.500000,-15.785400,4.623390,-3.110470
65.600000,-15.683100,4.635350,-3.106560
65.700000,-15.462000,4.670260,-3.119830
65.800000,-15.278500,4.681210,-3.081300
65.900000,-15.260600,4.634010,-3.076670
66.000000,-15.259600,4.622690,-3.042340
66.100000,-15.278300,4.691150,-2.956710
66.200000,-15.393900,4.636660,-2.698260
66.300000,-15.424200,4.631350,-2.686270
66.400000,-15.390300,4.648100,-2.680600
66.500000,-15.449300,4.637180,-2.616840
66.600000,-15.552300,4.587180,-2.424780
66.700000,-15.558000,4.582960,-2.428300
66.800000,-15.557600,4.566110,-2.435850
66.900000,-15.547000,4.590920,-2.268930
67.000000,-15.592600,4.597180,-2.138530
67.100000,-15.561700,4.590120,-1.998940
67.200000,-15.529100,4.591800,-1.862430
67.300000,-15.551800,4.572260,-1.561330
67.400000,-15.569000,4.602000,-1.406250
67.500000,-15.561400,4.575460,-1.114830
67.600000,-15.512200,4.475950,-0.804453
67.700000,-15.416400,4.395230,-0.651040
67.800000,-15.332500,4.295710,-0.490814
67.900000,-15.216400,4.255290,-0.348264
68.000000,-15.027200,4.222770,-0.311600
68.100000,-14.928700,4.184790,-0.330034
68.200000,-14.817700,4.169860,-0.403837
68.300000,-14.719200,4.106960,-0.442052
68.400000,-14.656300,4.086120,-0.720485
68.500000,-14.629100,4.052810,-0.732376
68.600000,-14.560500,4.004550,-0.700070
68.700000,-14.385300,3.858280,-0.509339
68.800000,-14.327800,3.818530,-0.413431
68.900000,-14.315000,3.830200,-0.378276
69.000000,-14.268500,3.795300,-0.137165
69.100000,-14.077100,3.788990,-0.015694
69.200000,-13.944000,3.798100,-0.059532
69.300000,-13.734300,3.713660,-0.243706
69.400000,-13.546100,3.709890,-0.439198
69.500000,-13.459500,3.663660,-0.494603
69.600000,-13.384800,3.629580,-0.462328
69.700000,-13.241900,3.572630,-0.416517
69.800000,-13.056700,3.483470,-0.183352
69.900000,-12.958500,3.473800,-0.126293
70.000000,-12.838300,3.447390,-0.133560
70.100000,-12.763300,3.456670,-0.143420
70.200000,-12.406600,3.416060,-0.127736
70.300000,-12.299100,3.390220,-0.135760
70.400000,-12.240700,3.402610,-0.135018
70.500000,-11.978900,3.360490,-0.131959
70.600000,-11.870200,3.334660,-0.182895
70.700000,-11.770600,3.343810,-0.307172
70.800000,-11.678900,3.312170,-0.439233
70.900000,-11.480800,3.188060,-0.701738
71.000000,-11.411500,3.092720,-0.761236
71.100000,-11.279100,2.961070,-0.744112
71.200000,-11.094200,2.808820,-0.618142
71.300000,-11.006000,2.728700,-0.595874
71.400000,-10.910600,2.691240,-0.638929
71.500000,-10.829000,2.596850,-0.702545
71.600000,-10.682600,2.455010,-0.953414
71.700000,-10.655400,2.363540,-1.093370
71.800000,-10.591800,2.316760,-1.245660
71.900000,-10.572500,2.164150,-1.389140
72.000000,-10.524800,1.853930,-1.830440
72.100000,-10.583100,1.738980,-1.978240
72.200000,-10.607700,1.654220,-2.128860
72.300000,-10.746100,1.465560,-2.417510
72.400000,-10.840800,1.438290,-2.559560
72.500000,-10.938600,1.384930,-2.705540
72.600000,-11.049200,1.331380,-2.851150
72.700000,-11.222500,1.259390,-3.131200
72.800000,-11.340100,1.257100,-3.130760
72.900000,-11.546500,1.249830,-2.992710
73.000000,-11.759600,1.188340,-2.862090
73.100000,-11.870000,1.154580,-2.835540
73.200000,-11.976800,1.155830,-2.856870
73.300000,-12.086100,1.119400,-2.903690
73.400000,-12.258600,1.056030,-2.972450
73.500000,-12.367900,1.040650,-3.005080
73.600000,-12.502100,1.036350,-3.034580
73.700000,-12.598200,0.997816,-3.082670
73.800000,-12.926600,0.999300,3.108000
73.900000,-13.112500,1.015770,3.043770
74.000000,-13.244000,1.025130,3.001330
74.100000,-13.466500,1.058940,2.954990
74.200000,-13.561000,1.081920,2.995800
74.300000,-13.674400,1.090290,3.065320
74.400000,-13.798700,1.099840,3.149420
74.500000,-13.993300,1.063780,-3.045550
74.600000,-14.167200,1.152320,-3.001280
74.700000,-14.328900,1.050490,-3.082150
74.800000,-14.579400,1.067760,-3.109490
74.900000,-14.689500,1.044910,-3.113730
75.000000,-14.767300,1.057540,-3.106810
75.100000,-14.865100,1.046680,-3.101030
75.200000,-15.071000,1.005830,-3.109820
75.300000,-15.176900,1.009090,-3.108530
75.400000,-15.279200,0.996200,-3.112990
75.500000,-15.393500,0.990017,-3.112890
75.600000,-15.688000,0.983215,-3.110200
75.700000,-15.816700,0.991342,-3.104130
75.800000,-15.921700,0.971105,-3.089860
75.900000,-16.147100,0.955415,-3.111250
76.000000,-16.242300,0.958709,-3.113120
76.100000,-16.366100,0.949283,-3.101100
76.200000,-16.462400,0.959324,-3.112820
76.300000,-16.664600,0.943489,-3.108880
76.400000,-16.787100,0.944111,-3.114460
76.500000,-16.999400,0.926533,-3.123080
76.600000,-17.217300,0.929948,3.115460
76.700000,-17.323900,0.933500,3.112170
76.800000,-17.411700,0.958946,3.100950
76.900000,-17.564600,0.931697,3.091000
77.000000,-17.733600,0.938734,3.049790
77.100000,-17.821000,1.007100,3.040820
77.200000,-17.982900,0.969026,3.014780
77.300000,-18.045700,0.993512,2.984410
77.400000,-18.397600,1.062110,2.983570
77.500000,-18.504100,1.090320,2.971610
77.600000,-18.585100,1.074670,2.957130
77.700000,-18.868200,1.085300,3.062470
77.800000,-18.962100,1.118840,3.116780
77.900000,-19.005700,1.083090,-3.115860
78.000000,-19.127900,1.093610,-3.039490
78.100000,-19.363500,1.088240,-2.941340
78.200000,-19.391700,1.035460,-2.910060
78.300000,-19.596900,0.981974,-3.029200
78.400000,-19.930600,1.045480,-3.098780
78.500000,-19.947900,1.032520,-3.102870
78.600000,-19.939700,1.022020,-3.104030
78.700000,-19.905000,1.030790,-3.071790
78.800000,-19.725400,1.052170,-2.885780
78.900000,-19.686800,1.083460,-2.740310
79.000000,-19.631100,1.114270,-2.591140
79.100000,-19.584700,1.124410,-2.508360
79.200000,-19.705300,0.908440,-2.094600
79.300000,-19.761700,0.899500,-1.961130
79.400000,-19.752900,0.897744,-1.878360
79.500000,-19.729100,0.889140,-1.623930
79.600000,-19.738900,0.956527,-1.620280
79.700000,-19.755600,0.893066,-1.622700
79.800000,-19.751400,0.889726,-1.624540
79.900000,-19.734300,0.894839,-1.630520
80.000000,-19.749200,0.859424,-1.628580
80.100000,-19.764300,0.711307,-1.669880
80.200000,-19.789600,0.487834,-1.721500
80.300000,-19.841300,0.401279,-1.725420
80.400000,-19.803700,0.321548,-1.724700
80.500000,-19.859600,0.169721,-1.684690
80.600000,-19.813600,-0.032928,-1.520940
80.700000,-19.866300,-0.159505,-1.403560
80.800000,-19.853300,-0.255549,-1.326410
80.900000,-19.818900,-0.339468,-1.291050
81.000000,-19.736900,-0.665287,-1.349690
81.100000,-19.715200,-0.756201,-1.448960
81.200000,-19.696700,-0.884122,-1.575930
81.300000,-19.719300,-1.075830,-1.569450
81.400000,-19.713700,-1.184900,-1.527850
81.500000,-19.645100,-1.296610,-1.478040
81.600000,-19.692000,-1.390170,-1.457140
81.700000,-19.686000,-1.613860,-1.408880
81.800000,-19.608000,-1.717950,-1.474530
81.900000,-19.614300,-1.928190,-1.669400
82.000000,-19.621700,-2.143530,-1.826240
82.100000,-19.656700,-2.274590,-1.874700
82.200000,-19.731600,-2.348250,-1.835060
82.300000,-19.778900,-2.420850,-1.775070
82.400000,-19.798800,-2.626760,-1.559180
82.500000,-19.823800,-2.725350,-1.429530
82.600000,-19.795800,-2.783130,-1.376970
82.700000,-19.807600,-2.836280,-1.308100
82.800000,-19.778100,-2.905200,-1.434610
82.900000,-19.777100,-2.994510,-1.538350
83.000000,-19.758500,-3.111500,-1.695250
83.100000,-19.787600,-3.276450,-2.003490
83.200000,-19.831600,-3.351790,-2.100910
83.300000,-19.864500,-3.476170,-2.179270
83.400000,-19.950600,-3.508310,-2.162590
83.500000,-20.080100,-3.702520,-2.120290
83.600000,-20.130200,-3.809110,-2.111140
83.700000,-20.215200,-3.994060,-2.081320
83.800000,-20.322600,-4.149030,-2.008350
83.900000,-20.307600,-4.159020,-2.028150
84.000000,-20.306100,-4.159410,-2.008020
84.100000,-20.285800,-4.090620,-1.943100
84.200000,-20.249000,-4.006800,-1.860600
84.300000,-20.253500,-3.992760,-1.841610
84.400000,-20.253100,-3.996610,-1.847170
84.500000,-20.251200,-3.986310,-1.840330
84.600000,-20.248500,-3.994040,-1.563820
84.700000,-20.238100,-4.006890,-1.405940
84.800000,-20.233600,-4.031030,-1.254230
84.900000,-20.179200,-4.120400,-0.912977
85.000000,-20.206600,-4.113370,-0.858681
85.100000,-20.183400,-4.114280,-0.852692
85.200000,-20.189700,-4.102940,-0.821747
85.300000,-20.276000,-4.027700,-0.758382
85.400000,-20.351800,-4.010030,-0.654363
85.500000,-20.350000,-3.998650,-0.339942
85.600000,-20.186700,-4.039540,-0.048162
85.700000,-20.091900,-4.021640,0.098595
85.800000,-20.029500,-4.021120,0.268225
85.900000,-20.049600,-4.037220,0.380387
86.000000,-20.205000,-4.131820,0.678487
86.100000,-20.250800,-4.184730,0.818460
86.200000,-20.273700,-4.198400,0.965747
86.300000,-20.259700,-4.172370,1.106470
86.400000,-20.197200,-4.023360,1.261810
86.500000,-20.183300,-4.023100,1.250080
86.600000,-20.153800,-3.953350,1.184490
86.700000,-20.062100,-3.740140,1.025630
86.800000,-20.008600,-3.661000,1.039630
86.900000,-19.962000,-3.543650,1.104450
87.000000,-19.926600,-3.453770,1.189130
87.100000,-19.816600,-3.166530,1.233830
87.200000,-19.809300,-3.070680,1.226920
87.300000,-19.696400,-2.852500,1.344770
87.400000,-19.716200,-2.652530,1.464740
87.500000,-19.684400,-2.561090,1.489060
87.600000,-19.651700,-2.413660,1.503480
87.700000,-19.661400,-2.286500,1.541880
87.800000,-19.731800,-2.100830,1.564960
87.900000,-19.679700,-1.971020,1.639450
88.000000,-19.746500,-1.904430,1.682810
88.100000,-19.748500,-1.781640,1.809610
88.200000,-19.845500,-1.591750,2.051030
88.300000,-19.887300,-1.545350,2.077480
88.400000,-19.943900,-1.400080,2.038870
88.500000,-20.012800,-1.213310,1.861130
88.600000,-20.052400,-1.093030,1.723870
88.700000,-20.053100,-0.996538,1.573900
88.800000,-20.040600,-0.878717,1.429150
88.900000,-20.011800,-0.649179,1.245760
89.000000,-19.963600,-0.546706,1.223970
89.100000,-19.846800,-0.364768,1.191630
89.200000,-19.765400,-0.109168,1.233610
89.300000,-19.752500,-0.037458,1.304320
89.400000,-19.723800,-0.002537,1.440820
89.500000,-19.645300,0.110333,1.595850
89.600000,-19.787400,0.342789,1.867800
89.700000,-19.752600,0.400349,2.027570
89.800000,-19.781000,0.463539,2.188250
89.900000,-19.887500,0.537596,2.302460
90.000000,-20.122900,0.719359,2.543450
90.100000,-20.181200,0.819797,2.582610
90.200000,-20.255100,0.854903,2.560810
90.300000,-20.460900,0.972693,2.663110
90.400000,-20.568600,1.008020,2.672970
90.500000,-20.642800,1.043830,2.708770
90.600000,-20.753900,1.098450,2.749170
90.700000,-21.005900,1.191160,2.760510
90.800000,-21.078300,1.245550,2.820180
90.900000,-21.247500,1.266870,2.835040
91.000000,-21.405500,1.349360,2.871630
91.100000,-21.539900,1.318160,2.857530
91.200000,-21.642200,1.407210,2.841800
91.300000,-21.747200,1.453550,2.831530
91.400000,-21.977200,1.517360,2.775100
91.500000,-22.068200,1.547990,2.758920
91.600000,-22.186200,1.592610,2.718800
91.700000,-22.262700,1.649840,2.697290
91.800000,-22.556400,1.771670,2.587030
91.900000,-22.584600,1.832590,2.583740
92.000000,-22.744700,1.880620,2.542560
92.100000,-22.881200,1.996140,2.589710
92.200000,-22.890300,1.999660,2.590580
92.300000,-22.876400,1.986640,2.559020
92.400000,-22.889900,1.994100,2.552920
92.500000,-22.875000,1.995020,2.557790
92.600000,-22.884900,1.981780,2.574390
92.700000,-22.906200,1.997790,2.556150
92.800000,-22.881000,1.988850,2.564090
92.900000,-22.891600,1.984370,2.544770
93.000000,-22.884000,1.988850,2.553070
93.100000,-22.883200,1.984040,2.556640
93.200000,-22.888700,1.987030,2.550670
93.300000,-22.898900,2.008430,2.536810
93.400000,-22.980200,2.050510,2.494780
93.500000,-23.012300,2.078450,2.461730
93.600000,-22.998900,2.077070,2.498040
93.700000,-22.990700,2.095560,2.495750
93.800000,-23.054300,2.099940,2.516480
93.900000,-23.090500,2.142110,2.608280
94.000000,-23.080400,2.132330,2.647660
94.100000,-23.028800,2.107300,2.678390
94.200000,-22.989200,2.093370,2.780590
94.300000,-22.892900,2.052680,2.956710
94.400000,-22.924000,2.046750,3.133620
94.500000,-23.139400,2.089130,-2.817090
94.600000,-23.267600,1.956010,-2.530700
94.700000,-23.362400,1.901820,-2.375520
94.800000,-23.461300,1.776460,-2.216750
94.900000,-23.490500,1.703320,-2.066560
95.000000,-23.603900,1.478590,-1.750910
95.100000,-23.652000,1.361160,-1.605890
95.200000,-23.661600,1.241230,-1.440070
95.300000,-23.644000,1.155680,-1.373720
95.400000,-23.575600,0.856300,-1.368450
95.500000,-23.550200,0.743821,-1.367650
95.600000,-23.535600,0.681127,-1.368890
95.700000,-23.487400,0.481341,-1.362640
95.800000,-23.473800,0.290257,-1.362810
95.900000,-23.431100,0.193809,-1.326060
96.000000,-23.381800,0.097992,-1.263700
96.100000,-23.329400,-0.087343,-1.030420
96.200000,-23.253000,-0.124247,-1.052900
96.300000,-23.152200,-0.306839,-1.208430
96.400000,-23.084400,-0.503939,-1.482190
96.500000,-23.125900,-0.609141,-1.611620
96.600000,-23.135300,-0.713110,-1.731830
96.700000,-23.176900,-0.822949,-1.804990
96.800000,-23.130500,-0.951841,-1.769320
96.900000,-23.131000,-0.952154,-1.758950
97.000000,-23.134300,-0.940907,-1.772140
97.100000,-23.121900,-0.924448,-1.766890
97.200000,-23.167300,-0.750485,-1.530420
97.300000,-23.161900,-0.705789,-1.485920
97.400000,-23.120900,-0.736559,-1.492850
97.500000,-23.081500,-0.899515,-1.346410
97.600000,-23.124600,-0.923607,-1.340050
97.700000,-23.096700,-1.064420,-1.355200
97.800000,-23.038200,-1.206100,-1.350390
97.900000,-23.019700,-1.438000,-1.331610
98.000000,-22.987900,-1.590990,-1.358690
98.100000,-22.990600,-1.812240,-1.538010
98.200000,-22.928400,-2.023190,-1.731900
98.300000,-22.937100,-2.154110,-1.796620
98.400000,-22.960400,-2.215600,-1.771300
98.500000,-22.961400,-2.174640,-1.772330
98.600000,-22.959900,-2.185840,-1.786460
98.700000,-22.953800,-2.167300,-1.753700
98.800000,-22.942300,-2.108110,-1.699200
98.900000,-22.982200,-2.007270,-1.668010
99.000000,-22.985600,-1.612680,-1.561800
99.100000,-22.981800,-1.501400,-1.530280
99.200000,-22.954700,-1.474790,-1.500910
99.300000,-22.990100,-1.185880,-1.440100
99.400000,-22.970000,-1.085000,-1.443570
99.500000,-22.992100,-0.971524,-1.391050
99.600000,-23.050700,-0.862749,-1.381030
99.700000,-23.063700,-0.638369,-1.342630
99.800000,-23.065500,-0.542908,-1.331260
99.900000,-23.119400,-0.327816,-1.333790
100.000000,-23.174400,-0.125087,-1.317320
100.100000,-23.200400,0.031679,-1.310820
100.200000,-23.219700,0.129005,-1.303750
100.300000,-23.274500,0.165859,-1.286650
100.400000,-23.370500,0.405004,-1.292230
100.500000,-23.348900,0.472166,-1.285940
100.600000,-23.410600,0.590303,-1.276740
100.700000,-23.412400,0.718189,-1.268980
100.800000,-23.505500,0.952204,-1.227560
100.900000,-23.498100,1.010000,-1.227560
101.000000,-23.492900,0.960216,-1.224250
101.100000,-23.505400,0.921083,-1.138620
101.200000,-23.483700,0.943088,-1.051380
101.300000,-23.499300,0.931490,-0.910339
101.400000,-23.505800,0.934920,-0.764216
101.500000,-23.514400,0.930169,-0.466788
101.600000,-23.512100,0.952421,-0.316242
101.700000,-23.482900,0.953610,-0.015003
101.800000,-23.311700,0.996073,0.225751
101.900000,-23.187200,0.984443,0.281295
102.000000,-23.112600,1.032140,0.277285
102.100000,-22.972300,0.983927,0.250604
102.200000,-22.786400,1.123980,0.238168
102.300000,-22.698800,1.123100,0.253766
102.400000,-22.586800,1.161870,0.295353
102.500000,-22.491600,1.215940,0.316552
102.600000,-22.163300,1.304920,0.380716
102.700000,-22.034300,1.343680,0.341953
102.800000,-21.867400,1.401580,0.176607
102.900000,-21.857200,1.295030,0.199642
103.000000,-21.843400,1.295020,0.195952
103.100000,-21.840600,1.273670,0.201743
103.200000,-21.823900,1.304770,0.208128
103.300000,-21.845900,1.298430,0.204055
103.400000,-21.841800,1.280210,0.188117
103.500000,-21.758400,1.411960,0.212099
103.600000,-21.570400,1.341550,0.115741
103.700000,-21.457800,1.352920,0.011123
103.800000,-21.342600,1.359120,-0.112458
103.900000,-21.223900,1.430120,-0.198406
104.000000,-21.043400,1.297620,-0.197891
104.100000,-20.924100,1.373450,-0.153348
104.200000,-20.822500,1.361530,-0.086342
104.300000,-20.715000,1.325960,-0.083884
104.400000,-20.416100,1.311090,-0.094760
104.500000,-20.288900,1.345310,-0.103341
104.600000,-20.167400,1.332550,-0.095905
104.700000,-19.973100,1.299030,-0.084833
104.800000,-19.858800,1.279140,-0.095241
104.900000,-19.763100,1.269960,-0.090002
105.000000,-19.635100,1.250130,-0.076112
105.100000,-19.429800,1.201030,-0.074127
105.200000,-19.311900,1.207890,-0.072560
105.300000,-19.132800,1.193460,-0.064949
105.400000,-18.879900,1.140770,-0.064011
105.500000,-18.759100,1.166410,-0.070230
105.600000,-18.642900,1.165300,-0.073439
105.700000,-18.540600,1.160580,-0.075693
105.800000,-18.342000,1.104100,-0.108612
105.900000,-18.247600,1.104450,-0.132466
106.000000,-18.145300,1.079880,-0.167797
106.100000,-18.022700,1.051000,-0.189159
106.200000,-17.713000,0.995828,-0.273407
106.300000,-17.603500,0.967401,-0.273991
106.400000,-17.516700,0.930654,-0.285693
106.500000,-17.290600,0.894298,-0.294406
106.600000,-17.204400,0.857379,-0.283413
106.700000,-17.086000,0.823188,-0.288199
106.800000,-16.959400,0.796465,-0.297531
106.900000,-16.775200,0.740009,-0.282061
107.000000,-16.676600,0.702563,-0.284999
107.100000,-16.476600,0.651243,-0.291581
107.200000,-16.255500,0.588372,-0.297042
107.300000,-16.158700,0.605553,-0.293549
107.400000,-16.044600,0.517339,-0.301752
107.500000,-15.953100,0.500724,-0.370883
107.600000,-15.775600,0.395349,-0.525201
107.700000,-15.657000,0.339189,-0.596135
107.800000,-15.564000,0.264957,-0.713940
107.900000,-15.502700,0.202419,-0.866623
108.000000,-15.341600,-0.077289,-1.299320
108.100000,-15.347400,-0.181777,-1.453390
108.200000,-15.373900,-0.268093,-1.575230
108.300000,-15.348900,-0.511873,-1.885690
108.400000,-15.375000,-0.613559,-2.035010
108.500000,-15.447800,-0.679528,-2.168590
108.600000,-15.511000,-0.784292,-2.316050
108.700000,-15.659100,-0.918384,-2.606750
108.800000,-15.744700,-0.991706,-2.764530
108.900000,-15.966100,-1.049470,-3.051420
109.000000,-16.164800,-1.001300,3.026180
109.100000,-16.296600,-1.003750,3.011250
109.200000,-16.392600,-0.976352,3.023830
109.300000,-16.495000,-0.965562,3.045780
109.400000,-16.697000,-0.998922,-3.075860
109.500000,-16.794200,-0.979120,-3.070710
109.600000,-16.907900,-0.994448,-2.989370
109.700000,-16.981300,-1.010640,-2.878870
109.800000,-16.992600,-1.043070,-2.456280
109.900000,-17.045000,-1.076010,-2.287250
110.000000,-17.114200,-1.106810,-2.133490
110.100000,-17.142400,-1.211240,-1.845620
110.200000,-17.162000,-1.239560,-1.699940
110.300000,-17.170900,-1.260400,-1.539490
110.400000,-17.156900,-1.305670,-1.377060
110.500000,-17.097200,-1.507940,-1.085170
110.600000,-17.056300,-1.617240,-0.935982
110.700000,-16.912900,-1.764840,-0.627836
110.800000,-16.710200,-1.874640,-0.468033
110.900000,-16.616000,-1.873680,-0.452322
111.000000,-16.505000,-1.961980,-0.430077
111.100000,-16.423200,-2.001940,-0.468028
111.200000,-16.234900,-2.100070,-0.627087
111.300000,-16.153400,-2.183380,-0.734430
111.400000,-16.057600,-2.268640,-0.823535
111.500000,-15.995700,-2.311380,-0.945802
111.600000,-15.853500,-2.632600,-1.345870
111.700000,-15.831000,-2.772610,-1.365250
111.800000,-15.823100,-2.852280,-1.380720
111.900000,-15.764300,-3.063290,-1.475520
112.000000,-15.767700,-3.155580,-1.563520
112.100000,-15.780700,-3.269080,-1.711200
112.200000,-15.806300,-3.388610,-1.872450
112.300000,-15.901700,-3.565210,-2.154300
112.400000,-15.967100,-3.656080,-2.297600
112.500000,-16.067500,-3.809120,-2.605440
112.600000,-16.312100,-3.911790,-2.644870
112.700000,-16.398000,-3.951890,-2.612110
112.800000,-16.475400,-3.999780,-2.588540
112.900000,-16.467600,-3.999720,-2.592010
113.000000,-16.451000,-4.003820,-2.594650
113.100000,-16.476500,-4.001640,-2.546680
113.200000,-16.510000,-4.021530,-2.464990
113.300000,-16.486600,-4.048530,-2.349870
113.400000,-16.598300,-4.144100,-1.915490
113.500000,-16.628300,-4.197690,-1.755730
113.600000,-16.619700,-4.218640,-1.630660
113.700000,-16.639400,-4.228760,-1.324190
113.800000,-16.618200,-4.203730,-1.196890
113.900000,-16.630300,-4.225580,-1.028850
114.000000,-16.671300,-4.212410,-0.889799
114.100000,-16.656800,-4.212130,-0.598748
114.200000,-16.659500,-4.202690,-0.439792
114.300000,-16.640700,-4.205800,-0.147641
114.400000,-16.537500,-4.221200,0.155820
114.500000,-16.482800,-4.195830,0.297589
114.600000,-16.406300,-4.190680,0.466421
114.700000,-16.329500,-4.154320,0.605294
114.800000,-16.187100,-3.990370,0.929025
114.900000,-16.127400,-3.889300,1.057710
115.000000,-16.085400,-3.804420,1.206350
115.100000,-16.041500,-3.684800,1.334510
115.200000,-15.995500,-3.357100,1.486750
115.300000,-15.961200,-3.244740,1.465650
115.400000,-15.955300,-3.145560,1.410210
115.500000,-15.909500,-2.980040,1.198110
115.600000,-15.861500,-2.845890,1.091250
115.700000,-15.803600,-2.755940,1.031810
115.800000,-15.764600,-2.685700,1.057540
115.900000,-15.681400,-2.469390,1.186500
116.000000,-15.633700,-2.350410,1.323390
116.100000,-15.616100,-2.138230,1.415970
116.200000,-15.561600,-1.991620,1.371970
116.300000,-15.546100,-1.885610,1.335030
116.400000,-15.515600,-1.741130,1.300790
116.500000,-15.490200,-1.618120,1.239950
116.600000,-15.419400,-1.427500,1.231170
116.700000,-15.376800,-1.303230,1.293820
116.800000,-15.346300,-1.215740,1.322520
116.900000,-15.327300,-1.103330,1.375950
117.000000,-15.293900,-0.791329,1.444250
117.100000,-15.307700,-0.683974,1.475540
117.200000,-15.265600,-0.578614,1.481200
117.300000,-15.243000,-0.341665,1.467280
117.400000,-15.233300,-0.260627,1.453850
117.500000,-15.238600,-0.142998,1.407900
117.600000,-15.189700,-0.058369,1.309280
117.700000,-15.120700,0.192842,1.015410
117.800000,-15.052900,0.248499,0.873669
117.900000,-14.877100,0.394643,0.594024
118.000000,-14.695900,0.473978,0.283812
118.100000,-14.600700,0.513561,0.144910
118.200000,-14.508200,0.509982,0.004331
118.300000,-14.389300,0.536648,-0.132276
118.400000,-14.184000,0.455238,-0.344949
118.500000,-14.094300,0.433824,-0.378541
118.600000,-13.997200,0.410173,-0.376465
118.700000,-13.899200,0.355826,-0.343710
118.800000,-13.550400,0.285198,-0.110453
118.900000,-13.425900,0.279420,-0.034956
119.000000,-13.396100,0.288135,0.054049
119.100000,-13.143800,0.310010,0.135255
119.200000,-13.046100,0.311888,0.150465
119.300000,-12.929900,0.343504,0.150551
119.400000,-12.815900,0.352661,0.155248
119.500000,-12.596900,0.406425,0.136504
119.600000,-12.376100,0.412529,0.136627
119.700000,-12.177600,0.452480,0.149457
119.800000,-11.977200,0.463760,0.136862
119.900000,-11.871500,0.485155,0.090928
